topik_level,no,korean,english,source,source_doc,source_url
TOPIK II,482,늘어서다,to line up,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,483,늙다,to get old,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,484,늦추다,to delay,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,485,다가오다,"to approach, to come closer",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,486,다녀가다,to visit,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,487,다람쥐,squirrel,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,488,다루다,to deal with,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,489,다림질,ironing,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,490,다수,many,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,491,다양하다,to be varied,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,492,다음날,next day,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,493,다정하다,"to be compassionate, to be kind",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,494,다투다,"to argue, to fight",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,495,다행,"fortune, luck",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,496,다행히,fortunately,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,497,단계,"stage, step",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,498,단골,regular (customer),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,499,단기간,short term,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,500,단단하다,"to be solid, to be hard, to be strong",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,501,단발머리,(women's) short hairstyle,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,502,단백질,protein,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,503,단속,"control, regulate (illegal action)",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,504,단순하다,to be simple,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,505,단순히,simply,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,506,단위,unit,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,507,단정하다,"to be neat, to be organized",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,508,단체,group,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,509,단풍,"autumn leaves, maple",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,510,달라지다,to change,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,511,달려가다,to run (to go),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,512,달려오다,to run (to come),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,513,달리,"besides, differently",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,514,달리기,running,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,515,달밤,moonlit night,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,516,달아나다,to escape,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,517,달콤하다,to be sweet,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,518,닭갈비,Korean style chicken dish,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,519,담,"wall, fence, hedge",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,520,담기다,to be put in (a container),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,521,담다,to put in (a container),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,522,담당,being in charge,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,523,담당자,person in charge,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,524,담백하다,"to be pure, to be innocent",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,525,담뱃불,tobacco fire,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,526,담임,homeroom teacher,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,527,답,answer,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,528,답글,reply,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,529,답답하다,"to be stuffy, to be suffocating",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,530,답변,answer,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,531,당기다,to pull,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,532,당분간,for a while (from now on),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,533,당연하다,"to be natural,to be justifiable,to be fair",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,534,당연히,of course,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,535,당장,"immediately, for now",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,536,당하다,to be done,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,537,당황하다,"to be embarrassed, to be bewildered",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,538,대개,"mostly, usually",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,539,대기업,large company,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,540,대다,to touch,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,541,대단하다,to be great,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,542,대단히,greatly,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,543,대도시,big city,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,544,대량,"mass, a large amount",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,545,대리,substitute,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,546,대문,"door, gate",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,547,대신,in substitute,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,548,대여,rental,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,549,대여료,rental charge,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,550,대접,hospitality,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,551,대중,public,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,552,대중교통,public transportation,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,553,대중목욕탕,public bath,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,554,대책,countermeasures,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,555,대청소,housecleaning,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,556,대체로,"usually, in general",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,557,대출,"loan, lend",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,558,대통령,president (of a country),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,559,대표,representative,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,560,대표적,"being representative, being typical 7",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,561,대형,large size,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,562,댄스,dance,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,563,더구나,"furthermore, moreover",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,564,더러워지다,to get dirty,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,565,더욱,even more,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,566,더위,"heat, hotness",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,567,더하다,"to add on, to get worse",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,568,덕,thanks (to someone),learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,569,던지다,to throw,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,570,덜,"less, not yet",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,571,덜다,to cut back,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,572,데다,to get burned,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,573,데려오다,to bring,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,574,데치다,to boil quickly,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,575,도구,tool,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,576,도난,theft,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,577,도대체,how on earth,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,578,도둑,thief,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,579,도망가다,"to escape, to run away",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,580,도서,books,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,581,도시락,lunchbox,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,582,도장,"seal, stamp",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,583,도전,challenge,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,584,도중,on the way,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,585,독,poison,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,586,독감,"influenza, flu",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,587,독립,independence,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,588,독방,"room to oneself, solitary confinement",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,589,독신자,"an unmarried, single person",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,590,독특하다,to be unique,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,591,돌,"stone, rock",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,592,돌다,"to spin, to get around",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,593,돌려받다,to get returned,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,594,돌려보내다,to return,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,595,돌려주다,to return,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,596,돌리다,to turn,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,597,돌보다,to take care,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,598,돌솥,stone pot,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,599,돌아다니다,to walk around,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,600,돌아보다,to look back,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,601,돌아서다,to turn back,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,602,돌잔치,1st birthday,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,603,동굴,cave,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,604,동료,colleague,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,605,동물원,zoo,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,606,동부,eastern part,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,607,동서양,eastern and western,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,608,동시,simultaneous,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,609,동양화,oriental painting,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,610,동영상,video,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,611,동일하다,being the same,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,612,동작,"motion, action",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,613,동창,alumni,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,614,동창회,alumni association,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,615,동해안,east coast,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,616,동호회,club,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,617,동화,fairy tale,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,618,동화책,children's book,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,619,되도록,as much as possible,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,620,되돌리다,to regain,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,621,되돌아보다,"to look back, to think back",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,622,되살아나다,to revive,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,623,두려움,fear,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,624,두려워하다,to fear,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,625,두세,"two, three",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,626,두통,headache,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,627,두통약,headache pill/medicine,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,628,둔하다,to be dull,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,629,둘러보다,to look around,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,630,둥글다,to be round,learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
TOPIK II,631,뒤떨어지다,"to be inferior, to be behind",learning-korean.com,topik-2662.pdf,https://learning-korean.com/DL/topik-2662.pdf
